Date,price_open,price_high,price_low,price_close,price_volume,sentiment_positive,sentiment_negative,social_dominance,fear_greed,active_addresses,whale_stablecoin_pct,dev_activity,transaction_volume,network_growth
2020-10-28 00:00:00+00:00,13636.16,13859.48,12888.0,13266.4,94440.561226,1217.886787414551,684.555810511112,43.197497046091,70,818954,30.633771851754,681,4164235.6505135456,3223176
2020-10-29 00:00:00+00:00,13266.4,13642.91,12920.77,13455.7,74872.602132,1123.5522788167,638.376968741417,39.443246554795,67,1169322,30.997300365587,603,4261602.451529676,3195683
2020-10-30 00:00:00+00:00,13455.69,13669.98,13115.0,13560.1,70657.778881,1071.549215734005,625.410469412804,39.861303307438,74,1169322,30.997300365587,603,4261602.451529676,3195683
2020-10-31 00:00:00+00:00,13560.1,14100.0,13411.5,13791.0,67339.238515,1126.388256669044,536.607280135155,39.743870955658,73,1169322,30.997300365587,603,4261602.451529676,3195683
2020-11-01 00:00:00+00:00,13791.0,13895.0,13603.0,13761.5,36285.648526,886.674129486084,472.145885229111,44.17905501651,72,1169322,30.997300365587,603,4261602.451529676,3195683
2020-11-02 00:00:00+00:00,13761.49,13830.0,13195.05,13549.37,64566.421908,1089.121598899364,436.795479536057,37.91722370647,71,1169322,30.997300365587,603,4261602.451529676,3195683
2020-11-03 00:00:00+00:00,13549.63,14066.11,13284.99,14023.53,74115.630787,1113.983158826828,548.070840716362,41.144308081599,71,1169322,30.997300365587,603,4261602.451529676,3195683
2020-11-04 00:00:00+00:00,14023.53,14259.0,13525.0,14144.01,93016.988262,1015.198667168617,490.557750821114,39.762733790375,74,1169322,30.997300365587,603,4261602.451529676,3195683
2020-11-05 00:00:00+00:00,14144.01,15750.0,14093.56,15590.02,143741.522673,1705.070523321629,964.139191269875,46.546527635062,72,1017131,31.369560077858,588,4256356.145010716,3423397
2020-11-06 00:00:00+00:00,15590.02,15960.0,15166.0,15579.92,122618.197695,1358.953566074371,963.925783932209,43.751159175354,90,1017131,31.369560077858,588,4256356.145010716,3423397
2020-11-07 00:00:00+00:00,15579.93,15753.52,14344.22,14818.3,101431.206553,1029.775132417679,695.541208088398,38.761958623789,88,1017131,31.369560077858,588,4256356.145010716,3423397
2020-11-08 00:00:00+00:00,14818.3,15650.0,14703.88,15475.1,65547.178574,908.424073159695,517.76089400053,41.311284793715,82,1017131,31.369560077858,588,4256356.145010716,3423397
2020-11-09 00:00:00+00:00,15475.1,15840.0,14805.54,15328.41,108976.334134,1000.46463996172,634.495735049248,35.140390914724,90,1017131,31.369560077858,588,4256356.145010716,3423397
2020-11-10 00:00:00+00:00,15328.41,15460.0,15072.46,15297.21,61681.919606,939.802165091038,530.580481410027,28.227258761751,90,1017131,31.369560077858,588,4256356.145010716,3423397
2020-11-11 00:00:00+00:00,15297.21,15965.0,15272.68,15684.24,78469.746458,1073.98070961237,607.059172809124,32.015541204574,86,1017131,31.369560077858,588,4256356.145010716,3423397
2020-11-12 00:00:00+00:00,15684.25,16340.7,15440.64,16291.86,102196.356592,1268.542480587959,920.023564755917,38.201846376877,87,1187950,31.165973904942,538,3716217.709775285,3509389
2020-11-13 00:00:00+00:00,16291.85,16480.0,15952.35,16320.7,75691.881014,1105.890296936035,686.089748561382,37.193004131509,89,1187950,31.165973904942,538,3716217.709775285,3509389
2020-11-14 00:00:00+00:00,16320.04,16326.99,15670.0,16070.45,59116.347179,1200.272885680199,573.955214679241,36.598802787576,90,1187950,31.165973904942,538,3716217.709775285,3509389
2020-11-15 00:00:00+00:00,16069.56,16180.0,15774.72,15957.0,43596.841513,780.466332137585,469.513761937618,31.558598936395,86,1187950,31.165973904942,538,3716217.709775285,3509389
2020-11-16 00:00:00+00:00,15957.0,16880.0,15864.0,16713.57,81300.675924,1224.833826839924,780.824487745762,34.233589009364,90,1187950,31.165973904942,538,3716217.709775285,3509389
2020-11-17 00:00:00+00:00,16713.08,17858.82,16538.0,17659.38,115221.403102,2095.767851531506,1167.766310572624,43.010284956627,86,1187950,31.165973904942,538,3716217.709775285,3509389
2020-11-18 00:00:00+00:00,17659.38,18476.93,17214.45,17776.12,149019.788134,2107.081433355808,1207.038697242737,47.685046608619,91,1187950,31.165973904942,538,3716217.709775285,3509389
2020-11-19 00:00:00+00:00,17777.75,18179.8,17335.65,17802.82,93009.561008,1746.194261014462,764.014296650887,39.116070902391,94,1129801,32.027235544909,583,3695837.559829835,3600137
2020-11-20 00:00:00+00:00,17802.81,18815.22,17740.04,18655.67,88423.018489,1707.553327560425,858.064563930035,40.645336362549,86,1129801,32.027235544909,583,3695837.559829835,3600137
2020-11-21 00:00:00+00:00,18655.66,18965.9,18308.58,18703.8,75577.458394,1535.498014569283,838.287286520004,36.435319519032,91,1129801,32.027235544909,583,3695837.559829835,3600137
2020-11-22 00:00:00+00:00,18703.8,18750.0,17610.86,18414.43,81645.737778,1216.357368290424,784.736529827118,31.537510915578,94,1129801,32.027235544909,583,3695837.559829835,3600137
2020-11-23 00:00:00+00:00,18413.88,18766.0,18000.0,18368.0,82961.506093,1518.735841810703,768.65174806118,29.15509166743,90,1129801,32.027235544909,583,3695837.559829835,3600137
2020-11-24 00:00:00+00:00,18368.01,19418.97,18018.0,19160.01,113581.509241,1985.537290334702,1050.809282183647,29.56758553132,88,1129801,32.027235544909,583,3695837.559829835,3600137
2020-11-25 00:00:00+00:00,19160.0,19484.21,18500.27,18719.11,93266.576887,1646.327599167824,899.687526226044,34.974538667218,94,1129801,32.027235544909,583,3695837.559829835,3600137
2020-11-26 00:00:00+00:00,18718.83,18915.03,16188.0,17149.47,181005.246693,1928.426509857178,1221.342661857605,47.832436387069,93,1018310,30.843337669105,512,4124794.1905933656,3542523
2020-11-27 00:00:00+00:00,17149.47,17457.62,16438.08,17139.52,85297.024787,1257.560235738754,733.735254704952,33.60733752009,86,1018310,30.843337669105,512,4124794.1905933656,3542523
2020-11-28 00:00:00+00:00,17139.53,17880.49,16865.56,17719.85,64910.69997,1286.456625878811,649.147064328194,26.228478050036,87,1018310,30.843337669105,512,4124794.1905933656,3542523
2020-11-29 00:00:00+00:00,17719.84,18360.05,17517.0,18184.99,55329.016303,1342.800011396408,619.474041581154,25.784825901509,89,1018310,30.843337669105,512,4124794.1905933656,3542523
2020-11-30 00:00:00+00:00,18185.0,19863.16,18184.99,19695.87,115463.466888,1934.977102398872,1014.412518560886,32.539196527338,88,1018310,30.843337669105,512,4124794.1905933656,3542523
2020-12-01 00:00:00+00:00,19695.87,19888.0,18001.12,18764.96,127698.762652,1644.157549619675,900.601458787918,36.06308381833,95,1018310,30.843337669105,512,4124794.1905933656,3542523
2020-12-02 00:00:00+00:00,18764.96,19342.0,18330.0,19204.09,75911.013478,1548.163106143475,770.432385981083,31.099401128219,92,1018310,30.843337669105,512,4124794.1905933656,3542523
2020-12-03 00:00:00+00:00,19204.08,19598.0,18867.2,19421.9,66689.391279,1457.662621259689,731.569151580334,31.326672589604,92,1058492,31.242698482813,888,3219796.922626153,3535410
2020-12-04 00:00:00+00:00,19422.34,19527.0,18565.31,18650.52,71283.6682,1307.645471990108,697.20037907362,29.141746639173,92,1058492,31.242698482813,888,3219796.922626153,3535410
2020-12-05 00:00:00+00:00,18650.51,19177.0,18500.0,19147.66,42922.748573,1031.68030333519,601.527263402939,29.594784502345,93,1058492,31.242698482813,888,3219796.922626153,3535410
2020-12-06 00:00:00+00:00,19147.66,19420.0,18857.0,19359.4,37043.091861,1221.370337605476,595.185033142567,29.454600658072,95,1058492,31.242698482813,888,3219796.922626153,3535410
2020-12-07 00:00:00+00:00,19358.67,19420.91,18902.88,19166.9,41372.296293,1160.156399428844,600.927846848965,22.196728855593,94,1058492,31.242698482813,888,3219796.922626153,3535410
2020-12-08 00:00:00+00:00,19166.9,19294.84,18200.0,18324.11,61626.947614,1325.888533711433,695.953709125519,23.958839322916,95,1058492,31.242698482813,888,3219796.922626153,3535410
2020-12-09 00:00:00+00:00,18324.11,18639.57,17650.0,18541.28,79585.553801,1177.392834842205,774.645886361599,24.776590729062,86,1058492,31.242698482813,888,3219796.922626153,3535410
2020-12-10 00:00:00+00:00,18541.29,18557.32,17911.12,18254.63,52890.675094,1178.951444447041,554.562263309956,24.556314906253,94,1093062,31.270399083404,695,3973553.9517158926,3495634
2020-12-11 00:00:00+00:00,18254.81,18292.73,17572.33,18036.53,72610.724259,1429.655394971371,673.087794482708,18.808856304819,89,1093062,31.270399083404,695,3973553.9517158926,3495634
2020-12-12 00:00:00+00:00,18036.53,18948.66,18020.7,18808.69,49519.978432,1165.346483707428,610.621153175831,15.979847117157,90,1093062,31.270399083404,695,3973553.9517158926,3495634
2020-12-13 00:00:00+00:00,18808.69,19411.0,18711.12,19174.99,56560.821744,1449.671583771706,554.558384954929,18.955438910058,91,1093062,31.270399083404,695,3973553.9517158926,3495634
2020-12-14 00:00:00+00:00,19174.99,19349.0,19000.0,19273.14,47257.201294,1140.35326731205,603.819914937019,17.251266704376,95,1093062,31.270399083404,695,3973553.9517158926,3495634
2020-12-15 00:00:00+00:00,19273.69,19570.0,19050.0,19426.43,61834.366011,1129.184662997723,598.326021969318,15.576913999126,91,1093062,31.270399083404,695,3973553.9517158926,3495634
2020-12-16 00:00:00+00:00,19426.43,21560.0,19278.6,21335.52,114306.33557,2446.714694619179,1300.438621461391,24.06771744851,92,1093062,31.270399083404,695,3973553.9517158926,3495634
2020-12-17 00:00:00+00:00,21335.52,23800.0,21230.0,22797.16,184882.476748,2807.170533835888,1640.280190706253,25.074724366018,92,1131844,31.246422943003,688,4549222.115926176,3675362
2020-12-18 00:00:00+00:00,22797.15,23285.18,22350.0,23107.39,79646.134315,1744.652870535851,966.08723205328,17.300780627617,95,1131844,31.246422943003,688,4549222.115926176,3675362
2020-12-19 00:00:00+00:00,23107.39,24171.47,22750.0,23821.61,86045.064677,1524.330140888691,904.879689455032,17.21735513143,93,1131844,31.246422943003,688,4549222.115926176,3675362
2020-12-20 00:00:00+00:00,23821.6,24295.0,23060.0,23455.52,76690.145685,1691.729655444622,895.008551180363,17.67478675489,92,1131844,31.246422943003,688,4549222.115926176,3675362
2020-12-21 00:00:00+00:00,23455.54,24102.77,21815.0,22719.71,88030.297243,1448.650186181068,986.075553178787,20.453875926333,92,1131844,31.246422943003,688,4549222.115926176,3675362
2020-12-22 00:00:00+00:00,22719.88,23837.1,22353.4,23810.79,87033.12616,1600.694016993046,870.31408649683,29.855719796604,88,1131844,31.246422943003,688,4549222.115926176,3675362
2020-12-23 00:00:00+00:00,23810.79,24100.0,22600.0,23232.76,119047.259733,1373.187647819519,958.853899240494,26.050248267382,93,1131844,31.246422943003,688,4549222.115926176,3675362
2020-12-24 00:00:00+00:00,23232.39,23794.43,22703.42,23729.2,69013.834252,1406.80901658535,815.942860543728,29.373793784853,86,1215762,31.87504482819,475,4040792.133687856,3510320
2020-12-25 00:00:00+00:00,23728.99,24789.86,23433.6,24712.47,79519.943569,1479.281955361366,750.41915088892,32.957042798204,94,1215762,31.87504482819,475,4040792.133687856,3510320
2020-12-26 00:00:00+00:00,24712.47,26867.03,24500.0,26493.39,97806.513386,2130.265903353691,1300.940227687359,39.386592194536,93,1215762,31.87504482819,475,4040792.133687856,3510320
2020-12-27 00:00:00+00:00,26493.4,28422.0,25700.0,26281.66,148455.586214,2276.270615875721,1554.999252855778,42.364822734876,91,1215762,31.87504482819,475,4040792.133687856,3510320
2020-12-28 00:00:00+00:00,26281.54,27500.0,26101.0,27079.41,79721.742496,2584.355401575565,1079.451157152653,32.920888072829,92,1215762,31.87504482819,475,4040792.133687856,3510320
2020-12-29 00:00:00+00:00,27079.42,27410.0,25880.0,27385.0,69411.592606,2343.855986356735,986.147783577442,26.976403528942,91,1215762,31.87504482819,475,4040792.133687856,3510320
2020-12-30 00:00:00+00:00,27385.0,28996.0,27320.0,28875.54,95356.057826,2315.974856734276,1183.790532112122,35.528544953881,91,1215762,31.87504482819,475,4040792.133687856,3510320
2020-12-31 00:00:00+00:00,28875.55,29300.0,27850.0,28923.63,75508.505152,2211.497469127178,1140.281699895859,36.435978880876,95,1343930,29.326365668127,625,4584975.181905366,3983814
2021-01-01 00:00:00+00:00,28923.63,29600.0,28624.57,29331.69,54182.925011,1820.394392192364,944.1298199296,33.946010230891,94,1343930,29.326365668127,625,4584975.181905366,3983814
2021-01-02 00:00:00+00:00,29331.7,33300.0,28946.53,32178.33,129993.873362,3436.398360550404,2170.120576143265,41.357289136958,94,1343930,29.326365668127,625,4584975.181905366,3983814
2021-01-03 00:00:00+00:00,32176.45,34778.11,31962.99,33000.05,120957.56675,3229.374924004078,1945.457665681839,37.736995042479,93,1343930,29.326365668127,625,4584975.181905366,3983814
2021-01-04 00:00:00+00:00,33000.05,33600.0,28130.0,31988.71,140899.88569,2371.97144895792,1647.179381966591,33.2140239607,94,1343930,29.326365668127,625,4584975.181905366,3983814
2021-01-05 00:00:00+00:00,31989.75,34360.0,29900.0,33949.53,116049.997038,2283.84086227417,1416.088110148907,30.050391862653,93,1343930,29.326365668127,625,4584975.181905366,3983814
2021-01-06 00:00:00+00:00,33949.53,36939.21,33288.0,36769.36,127139.20131,2475.081367731094,1557.986864507198,30.074851301772,95,1343930,29.326365668127,625,4584975.181905366,3983814
2021-01-07 00:00:00+00:00,36769.36,40365.0,36300.0,39432.28,132825.700437,3055.29668623209,1965.502496123314,36.747807790555,91,1164136,29.258818430615,674,4766689.152403266,4113889
2021-01-08 00:00:00+00:00,39432.48,41950.0,36500.0,40582.81,139789.957499,2795.323384106159,1820.188548147678,41.357762645566,93,1164136,29.258818430615,674,4766689.152403266,4113889
2021-01-09 00:00:00+00:00,40586.96,41380.0,38720.0,40088.22,75785.979675,2398.245784580708,1274.501402854919,36.486182761437,93,1164136,29.258818430615,674,4766689.152403266,4113889
2021-01-10 00:00:00+00:00,40088.22,41350.0,35111.11,38150.02,118209.544503,2484.42008048296,1710.862878978252,36.678356452334,94,1164136,29.258818430615,674,4766689.152403266,4113889
2021-01-11 00:00:00+00:00,38150.02,38264.74,30420.0,35404.47,251156.138287,2906.667809307575,2344.777805924416,47.584373573778,90,1164136,29.258818430615,674,4766689.152403266,4113889
2021-01-12 00:00:00+00:00,35410.37,36628.0,32531.0,34051.24,133948.151996,2239.253280162811,1486.518730521202,42.642113503208,84,1164136,29.258818430615,674,4766689.152403266,4113889
2021-01-13 00:00:00+00:00,34049.15,37850.0,32380.0,37371.38,124477.914938,2251.8405367136,1337.027613580227,42.085671456749,78,1164136,29.258818430615,674,4766689.152403266,4113889
2021-01-14 00:00:00+00:00,37371.38,40100.0,36701.23,39144.5,102950.389421,2427.85169261694,1501.872825086117,40.007713231413,83,1092201,33.043208457793,631,4108941.6044595945,3734161
2021-01-15 00:00:00+00:00,39145.21,39747.76,34408.0,36742.22,118300.920916,2030.164958238602,1299.499348163605,37.696050794315,88,1092201,33.043208457793,631,4108941.6044595945,3734161
2021-01-16 00:00:00+00:00,36737.43,37950.0,35357.8,35994.98,86348.431508,1719.388283133507,1067.749562859535,32.526699310134,84,1092201,33.043208457793,631,4108941.6044595945,3734161
2021-01-17 00:00:00+00:00,35994.98,36852.5,33850.0,35828.61,80157.727384,1568.017873048782,1040.599851608276,34.206222229368,79,1092201,33.043208457793,631,4108941.6044595945,3734161
2021-01-18 00:00:00+00:00,35824.99,37469.83,34800.0,36631.27,70698.11875,1857.797907173634,994.326724588871,32.998571012229,79,1092201,33.043208457793,631,4108941.6044595945,3734161
2021-01-19 00:00:00+00:00,36622.46,37850.0,35844.06,35891.49,79611.307769,2079.507776379585,1129.825627148151,30.644374352308,80,1092201,33.043208457793,631,4108941.6044595945,3734161
2021-01-20 00:00:00+00:00,35901.94,36415.31,33400.0,35468.23,89368.422918,1845.899554789066,1057.357875466347,36.307415843323,78,1092201,33.043208457793,631,4108941.6044595945,3734161
2021-01-21 00:00:00+00:00,35468.23,35600.0,30071.0,30850.13,135004.076658,2233.264809191227,1495.805053949356,42.872643900572,75,1102173,34.244013141209,726,3439406.736351453,3613084
2021-01-22 00:00:00+00:00,30851.99,33826.53,28850.0,32945.17,142971.684049,1995.127351880074,1328.404628396034,43.068444878339,40,1102173,34.244013141209,726,3439406.736351453,3613084
2021-01-23 00:00:00+00:00,32950.0,33456.0,31390.16,32078.0,64595.287675,1744.450852751732,848.218851387501,33.602465376099,74,1102173,34.244013141209,726,3439406.736351453,3613084
2021-01-24 00:00:00+00:00,32078.0,33071.0,30900.0,32259.9,57978.037966,1694.634951233864,961.401951611042,31.960945414362,70,1102173,34.244013141209,726,3439406.736351453,3613084
2021-01-25 00:00:00+00:00,32259.45,34875.0,31910.0,32254.2,88499.226921,2026.336376011372,956.086901843548,34.409994072079,74,1102173,34.244013141209,726,3439406.736351453,3613084
2021-01-26 00:00:00+00:00,32254.19,32921.88,30837.37,32467.77,84972.20691,1945.655633985996,825.000615537167,35.209137625943,71,1102173,34.244013141209,726,3439406.736351453,3613084
2021-01-27 00:00:00+00:00,32464.01,32557.29,29241.72,30366.15,95911.961711,1818.95211648941,1083.195521771908,39.274253542486,78,1102173,34.244013141209,726,3439406.736351453,3613084
2021-01-28 00:00:00+00:00,30362.19,33783.98,29842.1,33364.86,92621.145617,2123.065697669983,1057.94884544611,26.81086503658,55,1189220,32.419636360522,787,4017494.571476176,3862209
2021-01-29 00:00:00+00:00,33368.18,38531.9,31915.4,34252.2,231827.005626,4590.839245021343,2872.402617275715,20.806574994295,77,1189220,32.419636360522,787,4017494.571476176,3862209
2021-01-30 00:00:00+00:00,34246.28,34933.0,32825.0,34262.88,84889.68134,2787.567407011986,1817.532964229584,17.845766936061,76,1189220,32.419636360522,787,4017494.571476176,3862209
2021-01-31 00:00:00+00:00,34262.89,34342.69,32171.67,33092.98,68742.280384,2378.221951663494,1358.885005235672,18.45082741087,78,1189220,32.419636360522,787,4017494.571476176,3862209
2021-02-01 00:00:00+00:00,33092.97,34717.27,32296.16,33526.37,82718.276882,2841.553623914719,1439.010930120945,18.202108645892,77,1189220,32.419636360522,787,4017494.571476176,3862209
2021-02-02 00:00:00+00:00,33517.09,35984.33,33418.0,35466.24,78056.65988,2556.784582674503,1288.202812433243,19.568267702606,76,1189220,32.419636360522,787,4017494.571476176,3862209
2021-02-03 00:00:00+00:00,35472.71,37662.63,35362.38,37618.87,80784.333663,2945.068343520164,1197.09595066309,22.168143393982,78,1189220,32.419636360522,787,4017494.571476176,3862209
2021-02-04 00:00:00+00:00,37620.26,38708.27,36161.95,36936.66,92080.735898,3414.425697267056,1322.944207966328,20.887688116282,80,1185265,33.964507821254,811,4444203.564837284,4033832
2021-02-05 00:00:00+00:00,36936.65,38310.12,36570.0,38290.24,66681.334275,2606.805610060692,1324.19750893116,20.289197194522,81,1185265,33.964507821254,811,4444203.564837284,4033832
2021-02-06 00:00:00+00:00,38289.32,40955.51,38215.94,39186.94,98757.311183,2613.886187076569,1671.056316792965,26.543255186311,84,1185265,33.964507821254,811,4444203.564837284,4033832
2021-02-07 00:00:00+00:00,39181.01,39700.0,37351.0,38795.69,84363.679763,2507.307366728783,1498.84674268961,20.667036392657,86,1185265,33.964507821254,811,4444203.564837284,4033832
2021-02-08 00:00:00+00:00,38795.69,46794.45,37988.89,46374.87,138597.536914,4865.219723939896,2469.988860368729,27.436635201364,83,1185265,33.964507821254,811,4444203.564837284,4033832
2021-02-09 00:00:00+00:00,46374.86,48142.19,44961.09,46420.42,115499.861712,4492.545026183128,2323.819458186626,28.913100858268,95,1185265,33.964507821254,811,4444203.564837284,4033832
2021-02-10 00:00:00+00:00,46420.42,47310.0,43727.0,44807.58,97154.1822,3260.268137991428,1773.635393023491,26.133206098635,92,1185265,33.964507821254,811,4444203.564837284,4033832
2021-02-11 00:00:00+00:00,44807.58,48678.9,43994.02,47969.51,89561.081454,2913.564153671265,1656.399233162403,25.920078521137,93,1138588,34.944821230445,769,3340082.0950731533,3770190
2021-02-12 00:00:00+00:00,47968.66,48985.8,46125.0,47287.6,85870.035697,2917.649265289307,1674.733836114407,24.657344130263,92,1138588,34.944821230445,769,3340082.0950731533,3770190
2021-02-13 00:00:00+00:00,47298.15,48150.0,46202.53,47153.69,63768.097399,2465.374722540379,1443.411005020142,27.095060366063,92,1138588,34.944821230445,769,3340082.0950731533,3770190
2021-02-14 00:00:00+00:00,47156.78,49707.43,47014.17,48577.79,73735.475533,2725.856877624989,1495.1554864645,29.278160147771,95,1138588,34.944821230445,769,3340082.0950731533,3770190
2021-02-15 00:00:00+00:00,48580.47,49010.92,45570.79,47911.1,79398.156784,2121.997601032257,1418.24758964777,25.515025571945,93,1138588,34.944821230445,769,3340082.0950731533,3770190
2021-02-16 00:00:00+00:00,47911.1,50689.18,47003.62,49133.45,88813.266298,2653.202835738659,1440.182476997375,29.57832526092,95,1138588,34.944821230445,769,3340082.0950731533,3770190
2021-02-17 00:00:00+00:00,49133.45,52618.74,48947.0,52119.71,85743.637818,2983.209756135941,1723.865467369556,32.775039660718,95,1138588,34.944821230445,769,3340082.0950731533,3770190
2021-02-18 00:00:00+00:00,52117.67,52530.0,50901.9,51552.6,60758.046954,2633.18999761343,1598.413861036301,26.707622528546,91,1236736,38.483790823723,651,4381219.266954359,3872836
2021-02-19 00:00:00+00:00,51552.61,56368.0,50710.2,55906.0,79659.77802,3383.515441775322,1924.210903406143,25.74562777341,93,1236736,38.483790823723,651,4381219.266954359,3872836
2021-02-20 00:00:00+00:00,55906.0,57700.46,53863.93,55841.19,80948.205314,3007.790596246719,1968.21314406395,27.079003870171,91,1236736,38.483790823723,651,4381219.266954359,3872836
2021-02-21 00:00:00+00:00,55841.19,58352.8,55477.59,57408.57,58166.708511,2884.440157651901,1856.532805681229,29.924456534628,91,1236736,38.483790823723,651,4381219.266954359,3872836
2021-02-22 00:00:00+00:00,57412.35,57508.47,47622.0,54087.67,134019.434944,2830.703094244003,1965.941169500351,30.109669227161,94,1236736,38.483790823723,651,4381219.266954359,3872836
2021-02-23 00:00:00+00:00,54087.67,54183.59,44892.56,48891.0,169375.025051,3065.829096734524,2485.841974258423,34.867110117352,94,1236736,38.483790823723,651,4381219.266954359,3872836
2021-02-24 00:00:00+00:00,48891.0,51374.99,46988.69,49676.2,91881.209252,2882.354695856571,1826.358794987202,30.656444036355,76,1236736,38.483790823723,651,4381219.266954359,3872836
2021-02-25 00:00:00+00:00,49676.21,52041.73,46674.34,47073.73,83310.673121,2671.595150053501,1663.372036039829,29.024745746377,79,1182145,40.038148411523,784,3867933.256085523,3719547
2021-02-26 00:00:00+00:00,47073.73,48424.11,44106.78,46276.87,109423.200663,2417.207182943821,1523.312059283257,28.455191220562,55,1182145,40.038148411523,784,3867933.256085523,3719547
2021-02-27 00:00:00+00:00,46276.88,48394.0,45000.0,46106.43,66060.834292,2387.816398203373,1321.574372947216,22.467976153831,56,1182145,40.038148411523,784,3867933.256085523,3719547
2021-02-28 00:00:00+00:00,46103.67,46638.46,43000.0,45135.66,83055.369042,2515.383201777935,1999.81303858757,30.930542756391,55,1182145,40.038148411523,784,3867933.256085523,3719547
2021-03-01 00:00:00+00:00,45134.11,49790.0,44950.53,49587.03,85086.111648,2835.059273481369,1453.826172590256,29.357677360431,38,1182145,40.038148411523,784,3867933.256085523,3719547
2021-03-02 00:00:00+00:00,49595.76,50200.0,47047.6,48440.65,64221.06214,2405.436783909798,1328.062688350677,27.419890352753,78,1182145,40.038148411523,784,3867933.256085523,3719547
2021-03-03 00:00:00+00:00,48436.61,52640.0,48100.71,50349.37,81035.913705,2194.299130141735,1364.920338869095,26.385150901296,78,1182145,40.038148411523,784,3867933.256085523,3719547
2021-03-04 00:00:00+00:00,50349.37,51773.88,47500.0,48374.09,82649.716829,2201.941012024879,1399.387221395969,27.938042114272,84,1178312,41.135093297217,725,3293273.233385255,3578023
2021-03-05 00:00:00+00:00,48374.09,49448.93,46300.0,48751.71,78192.496372,2010.30662471056,1321.9645845294,28.759354100997,77,1178312,41.135093297217,725,3293273.233385255,3578023
2021-03-06 00:00:00+00:00,48746.81,49200.0,47070.0,48882.2,44399.234242,1896.783195316792,1174.822834908962,27.386646818626,77,1178312,41.135093297217,725,3293273.233385255,3578023
2021-03-07 00:00:00+00:00,48882.2,51450.03,48882.2,50971.75,55235.028032,2040.680580258369,1310.770906031132,28.900955059357,76,1178312,41.135093297217,725,3293273.233385255,3578023
2021-03-08 00:00:00+00:00,50959.11,52402.78,49274.67,52375.17,66987.359664,2060.587639629841,1206.321305751801,26.685223899219,81,1178312,41.135093297217,725,3293273.233385255,3578023
2021-03-09 00:00:00+00:00,52375.18,54895.0,51789.41,54884.5,71656.737076,2491.689201951027,1294.325844049454,27.768935739292,81,1178312,41.135093297217,725,3293273.233385255,3578023
2021-03-10 00:00:00+00:00,54874.67,57387.69,53005.0,55851.59,84749.238943,2761.465859770775,1481.744943499565,32.293054273341,68,1178312,41.135093297217,725,3293273.233385255,3578023
2021-03-11 00:00:00+00:00,55851.59,58150.0,54272.82,57773.16,81914.812859,2370.433942317963,1373.908975303173,28.873104298605,73,1122035,39.373713631451,909,3536083.1295651444,3701178
2021-03-12 00:00:00+00:00,57773.15,58081.51,54962.84,57221.72,73405.406047,2430.987894654274,1397.357535600662,27.445876908046,70,1122035,39.373713631451,909,3536083.1295651444,3701178
2021-03-13 00:00:00+00:00,57221.72,61844.0,56078.23,61188.39,83245.091346,3161.065245628357,1709.039478480816,29.546058559094,74,1122035,39.373713631451,909,3536083.1295651444,3701178
