Date,price_open,price_high,price_low,price_close,price_volume,sentiment_positive,sentiment_negative,social_dominance,fear_greed,active_addresses,whale_stablecoin_pct,dev_activity,transaction_volume,network_growth
2023-12-27 00:00:00+00:00,2230.88,2392.44,2211.88,2378.35,541537.3574,2681.640998184681,2263.631118059158,7.897090631674,73,466387,49.917427285225,647,16982664.60645148,627562
2023-12-28 00:00:00+00:00,2378.35,2445.8,2335.0,2344.15,580459.982,2428.351612210274,1635.596660196781,8.619617758608,73,435261,49.886788931706,676,16179162.574193826,599532
2023-12-29 00:00:00+00:00,2344.15,2385.41,2255.34,2299.2,450201.2069,2428.351612210274,1635.596660196781,8.002247641149,65,435261,49.886788931706,676,16179162.574193826,599532
2023-12-30 00:00:00+00:00,2299.2,2322.84,2268.0,2291.68,210539.1327,2428.351612210274,1635.596660196781,7.259119623068,68,435261,49.886788931706,676,16179162.574193826,599532
2023-12-31 00:00:00+00:00,2291.68,2321.34,2258.88,2281.87,222175.8779,2428.351612210274,1635.596660196781,7.832783532408,67,435261,49.886788931706,676,16179162.574193826,599532
2024-01-01 00:00:00+00:00,2281.87,2352.37,2265.24,2352.04,216702.6914,2428.351612210274,1635.596660196781,7.256844924858,65,435261,49.886788931706,676,16179162.574193826,599532
2024-01-02 00:00:00+00:00,2352.05,2431.3,2341.0,2355.34,458041.6642,2428.351612210274,1635.596660196781,8.319808322618,71,435261,49.886788931706,676,16179162.574193826,599532
2024-01-03 00:00:00+00:00,2355.35,2385.45,2100.0,2209.72,798729.4869,2428.351612210274,1635.596660196781,6.32019483096,70,435261,49.886788931706,676,16179162.574193826,599532
2024-01-04 00:00:00+00:00,2209.72,2294.69,2201.91,2267.11,448844.055,2763.302515864372,1745.085979342461,6.249764405368,68,594474,48.818516030433,2061,16643595.62994348,655816
2024-01-05 00:00:00+00:00,2267.11,2277.21,2206.17,2268.78,405568.0006,2763.302515864372,1745.085979342461,7.212787278062,72,594474,48.818516030433,2061,16643595.62994348,655816
2024-01-06 00:00:00+00:00,2268.78,2270.0,2216.4,2240.78,194067.8656,2763.302515864372,1745.085979342461,6.380050282038,70,594474,48.818516030433,2061,16643595.62994348,655816
2024-01-07 00:00:00+00:00,2240.77,2258.01,2203.46,2221.42,207138.6927,2763.302515864372,1745.085979342461,6.388122148106,71,594474,48.818516030433,2061,16643595.62994348,655816
2024-01-08 00:00:00+00:00,2221.42,2358.2,2166.38,2330.44,539407.5547,2763.302515864372,1745.085979342461,7.060162962704,71,594474,48.818516030433,2061,16643595.62994348,655816
2024-01-09 00:00:00+00:00,2330.43,2371.72,2226.78,2344.29,551454.9931,2763.302515864372,1745.085979342461,7.992200820169,76,594474,48.818516030433,2061,16643595.62994348,655816
2024-01-10 00:00:00+00:00,2344.3,2643.1,2339.59,2584.38,1038388.666,2763.302515864372,1745.085979342461,9.472796614278,73,594474,48.818516030433,2061,16643595.62994348,655816
2024-01-11 00:00:00+00:00,2584.37,2689.39,2566.01,2618.01,838712.2577,2931.331732749939,1648.453676581383,9.274290458793,76,417355,49.287433023321,1984,16287069.536980322,636480
2024-01-12 00:00:00+00:00,2618.01,2717.32,2458.0,2522.54,887457.7627,2931.331732749939,1648.453676581383,9.127632698679,71,417355,49.287433023321,1984,16287069.536980322,636480
2024-01-13 00:00:00+00:00,2522.55,2590.0,2497.5,2578.19,422061.232,2931.331732749939,1648.453676581383,7.47920164459,64,417355,49.287433023321,1984,16287069.536980322,636480
2024-01-14 00:00:00+00:00,2578.18,2578.69,2470.0,2472.87,306207.7463,2931.331732749939,1648.453676581383,6.942731133687,60,417355,49.287433023321,1984,16287069.536980322,636480
2024-01-15 00:00:00+00:00,2472.87,2553.82,2470.92,2511.78,315247.8819,2931.331732749939,1648.453676581383,7.791027141738,52,417355,49.287433023321,1984,16287069.536980322,636480
2024-01-16 00:00:00+00:00,2511.79,2614.43,2500.05,2587.4,381077.6247,2931.331732749939,1648.453676581383,7.464780843189,64,417355,49.287433023321,1984,16287069.536980322,636480
2024-01-17 00:00:00+00:00,2587.41,2592.97,2506.75,2530.19,366281.3477,2931.331732749939,1648.453676581383,7.071872772298,60,417355,49.287433023321,1984,16287069.536980322,636480
2024-01-18 00:00:00+00:00,2530.2,2550.0,2428.56,2470.81,452090.1074,2431.179216206074,1553.766959071159,7.586977508815,63,439106,49.910223725533,2196,16340813.87887364,626166
2024-01-19 00:00:00+00:00,2470.81,2504.2,2415.2,2492.0,424209.0029,2431.179216206074,1553.766959071159,7.388106773696,51,439106,49.910223725533,2196,16340813.87887364,626166
2024-01-20 00:00:00+00:00,2491.99,2492.0,2454.2,2472.01,136620.9577,2431.179216206074,1553.766959071159,7.344447117655,52,439106,49.910223725533,2196,16340813.87887364,626166
2024-01-21 00:00:00+00:00,2472.02,2482.18,2452.13,2457.05,122572.1687,2431.179216206074,1553.766959071159,8.279829649985,56,439106,49.910223725533,2196,16340813.87887364,626166
2024-01-22 00:00:00+00:00,2457.06,2466.1,2303.59,2314.2,526337.6492,2431.179216206074,1553.766959071159,8.595057405154,55,439106,49.910223725533,2196,16340813.87887364,626166
2024-01-23 00:00:00+00:00,2314.19,2352.23,2168.07,2242.6,700105.3314,2431.179216206074,1553.766959071159,7.285203948613,50,439106,49.910223725533,2196,16340813.87887364,626166
2024-01-24 00:00:00+00:00,2242.6,2264.6,2196.12,2235.02,359851.1496,2431.179216206074,1553.766959071159,7.384784642215,48,439106,49.910223725533,2196,16340813.87887364,626166
2024-01-25 00:00:00+00:00,2235.02,2242.89,2171.3,2218.64,330426.6061,2902.367508232594,1275.727641284466,7.169737417395,52,471693,49.954629421823,2245,17722296.67029917,684353
2024-01-26 00:00:00+00:00,2218.64,2282.36,2195.84,2267.68,363566.4255,2902.367508232594,1275.727641284466,7.263602624437,49,471693,49.954629421823,2245,17722296.67029917,684353
2024-01-27 00:00:00+00:00,2267.67,2282.94,2251.4,2267.94,145109.3836,2902.367508232594,1275.727641284466,7.073092640019,55,471693,49.954629421823,2245,17722296.67029917,684353
2024-01-28 00:00:00+00:00,2267.94,2308.24,2239.89,2256.9,209326.9087,2902.367508232594,1275.727641284466,6.843017920064,54,471693,49.954629421823,2245,17722296.67029917,684353
2024-01-29 00:00:00+00:00,2256.9,2322.34,2233.8,2317.6,305528.0776,2902.367508232594,1275.727641284466,6.147868219189,55,471693,49.954629421823,2245,17722296.67029917,684353
2024-01-30 00:00:00+00:00,2317.61,2391.98,2297.0,2343.01,372879.5791,2902.367508232594,1275.727641284466,7.155771810847,61,471693,49.954629421823,2245,17722296.67029917,684353
2024-01-31 00:00:00+00:00,2343.0,2351.6,2263.57,2283.14,397116.1859,2902.367508232594,1275.727641284466,7.250148995734,60,471693,49.954629421823,2245,17722296.67029917,684353
2024-02-01 00:00:00+00:00,2283.15,2311.72,2240.0,2304.28,310997.4538,2895.696449100971,1468.598295211792,6.106476693558,63,458836,50.466492454606,1846,15719753.69509982,617000
2024-02-02 00:00:00+00:00,2304.28,2324.74,2281.94,2309.06,238230.511,2895.696449100971,1468.598295211792,6.553410837188,63,458836,50.466492454606,1846,15719753.69509982,617000
2024-02-03 00:00:00+00:00,2309.07,2329.98,2292.75,2296.49,133232.845,2895.696449100971,1468.598295211792,7.036853763617,60,458836,50.466492454606,1846,15719753.69509982,617000
2024-02-04 00:00:00+00:00,2296.5,2311.0,2266.0,2289.79,171232.0444,2895.696449100971,1468.598295211792,5.683114696949,60,458836,50.466492454606,1846,15719753.69509982,617000
2024-02-05 00:00:00+00:00,2289.79,2338.41,2269.11,2301.83,236610.412,2895.696449100971,1468.598295211792,6.498065806369,60,458836,50.466492454606,1846,15719753.69509982,617000
2024-02-06 00:00:00+00:00,2301.84,2392.4,2299.0,2372.64,368942.7498,2895.696449100971,1468.598295211792,8.180906845776,64,458836,50.466492454606,1846,15719753.69509982,617000
2024-02-07 00:00:00+00:00,2372.63,2444.44,2354.0,2425.1,342791.7013,2895.696449100971,1468.598295211792,9.433217857921,62,458836,50.466492454606,1846,15719753.69509982,617000
2024-02-08 00:00:00+00:00,2425.09,2463.15,2411.01,2419.55,338040.0539,2952.52182251215,1940.54731798172,8.908919329854,66,497948,51.449915887901,2370,17207048.62569931,587945
2024-02-09 00:00:00+00:00,2419.56,2525.0,2419.16,2486.56,492384.385,2952.52182251215,1940.54731798172,8.198447119684,72,497948,51.449915887901,2370,17207048.62569931,587945
2024-02-10 00:00:00+00:00,2486.56,2516.45,2471.57,2500.24,185099.59,2952.52182251215,1940.54731798172,7.261970133897,74,497948,51.449915887901,2370,17207048.62569931,587945
2024-02-11 00:00:00+00:00,2500.24,2539.63,2493.45,2507.21,219975.1471,2952.52182251215,1940.54731798172,6.792020890533,71,497948,51.449915887901,2370,17207048.62569931,587945
2024-02-12 00:00:00+00:00,2507.22,2665.58,2472.0,2659.99,449501.776,2952.52182251215,1940.54731798172,8.192170036775,70,497948,51.449915887901,2370,17207048.62569931,587945
2024-02-13 00:00:00+00:00,2659.99,2686.12,2590.0,2639.99,502447.745,2952.52182251215,1940.54731798172,9.010117772312,79,497948,51.449915887901,2370,17207048.62569931,587945
2024-02-14 00:00:00+00:00,2639.99,2786.0,2618.4,2774.81,461670.6944,2952.52182251215,1940.54731798172,8.41483290785,74,497948,51.449915887901,2370,17207048.62569931,587945
2024-02-15 00:00:00+00:00,2774.8,2867.65,2759.25,2822.59,481689.1874,3032.965743422508,1910.25964641571,7.997050292426,72,459796,51.496363634047,2323,15502818.887280071,640023
2024-02-16 00:00:00+00:00,2822.58,2857.4,2740.0,2801.8,378070.8037,3032.965743422508,1910.25964641571,7.233169970131,72,459796,51.496363634047,2323,15502818.887280071,640023
2024-02-17 00:00:00+00:00,2801.81,2804.21,2719.01,2785.93,243302.8759,3032.965743422508,1910.25964641571,6.925529446857,76,459796,51.496363634047,2323,15502818.887280071,640023
2024-02-18 00:00:00+00:00,2785.92,2895.0,2764.25,2881.2,367987.8833,3032.965743422508,1910.25964641571,7.355395934777,72,459796,51.496363634047,2323,15502818.887280071,640023
2024-02-19 00:00:00+00:00,2881.2,2984.52,2856.93,2944.8,446451.0401,3032.965743422508,1910.25964641571,10.719724934834,75,459796,51.496363634047,2323,15502818.887280071,640023
2024-02-20 00:00:00+00:00,2944.8,3033.09,2874.56,3014.81,634681.7471,3032.965743422508,1910.25964641571,9.711171091466,72,459796,51.496363634047,2323,15502818.887280071,640023
2024-02-21 00:00:00+00:00,3014.81,3017.15,2868.0,2967.9,595955.0033,3032.965743422508,1910.25964641571,8.474633422745,78,459796,51.496363634047,2323,15502818.887280071,640023
2024-02-22 00:00:00+00:00,2967.91,3036.02,2906.51,2971.4,563525.9936,3197.883202016354,2041.831848263741,9.259587387237,74,546403,51.876895502603,1830,18448502.915904183,717407
2024-02-23 00:00:00+00:00,2971.4,2993.8,2906.05,2922.24,428826.5787,3197.883202016354,2041.831848263741,8.174327181591,76,546403,51.876895502603,1830,18448502.915904183,717407
2024-02-24 00:00:00+00:00,2922.25,3007.48,2906.4,2992.62,243854.0783,3197.883202016354,2041.831848263741,7.698334999929,72,546403,51.876895502603,1830,18448502.915904183,717407
2024-02-25 00:00:00+00:00,2992.62,3122.0,2983.61,3112.59,412306.2237,3197.883202016354,2041.831848263741,10.129537670321,74,546403,51.876895502603,1830,18448502.915904183,717407
2024-02-26 00:00:00+00:00,3112.6,3196.0,3036.59,3175.94,546722.7747,3197.883202016354,2041.831848263741,9.683665376073,72,546403,51.876895502603,1830,18448502.915904183,717407
2024-02-27 00:00:00+00:00,3175.95,3288.14,3160.02,3242.36,625939.1221,3197.883202016354,2041.831848263741,8.408334424194,79,546403,51.876895502603,1830,18448502.915904183,717407
2024-02-28 00:00:00+00:00,3242.35,3488.0,3176.16,3383.1,947538.766,3197.883202016354,2041.831848263741,7.49521861293,82,546403,51.876895502603,1830,18448502.915904183,717407
2024-02-29 00:00:00+00:00,3383.11,3522.81,3300.0,3340.09,759698.1123,3644.89271068573,2905.572798192501,8.310676870456,80,512057,52.256945513731,2391,20107795.565805905,793479
2024-03-01 00:00:00+00:00,3340.1,3450.0,3338.54,3433.43,412788.5773,3644.89271068573,2905.572798192501,7.490068771184,80,512057,52.256945513731,2391,20107795.565805905,793479
2024-03-02 00:00:00+00:00,3433.42,3460.04,3390.01,3421.4,283984.9448,3644.89271068573,2905.572798192501,6.798688281886,80,512057,52.256945513731,2391,20107795.565805905,793479
2024-03-03 00:00:00+00:00,3421.39,3491.8,3360.0,3487.81,341631.531,3644.89271068573,2905.572798192501,7.826540550432,83,512057,52.256945513731,2391,20107795.565805905,793479
