Date,Positive sentiment (Total) (SOL),Negative sentiment (Total) (SOL),Weighted sentiment (Total) (SOL),Social Dominance (SOL),Active Addresses 24h (SOL),Percent of Stablecoin Total Supply held by Whales with more than 5 million USD,Development Activity (SOL),Transaction Volume (SOL),Network Growth (SOL)
2021-09-08T00:00:00.000Z,1064.763392567635,3502.879320383072,,6.450734243014,100525,49.412805204183,1411,488756650.2906535,207587
2021-09-09T00:00:00.000Z,2203.515368938446,4671.482818305492,0,8.291715533835,59129,51.416512509763,2383,512329285.33818746,211362
2021-09-10T00:00:00.000Z,1630.331983864307,4671.482818305492,,8.291715533835,59129,51.416512509763,2383,512329285.33818746,211362
2021-09-11T00:00:00.000Z,1505.432208061218,4671.482818305492,,8.291715533835,59129,51.416512509763,2383,512329285.33818746,211362
2021-09-12T00:00:00.000Z,990.549252569675,4671.482818305492,,8.291715533835,59129,51.416512509763,2383,512329285.33818746,211362
2021-09-13T00:00:00.000Z,608.363139390945,4671.482818305492,,8.291715533835,59129,51.416512509763,2383,512329285.33818746,211362
2021-09-14T00:00:00.000Z,1401.40522390604,4671.482818305492,,8.291715533835,59129,51.416512509763,2383,512329285.33818746,211362
2021-09-15T00:00:00.000Z,969.92264431715,4671.482818305492,,8.291715533835,59129,51.416512509763,2383,512329285.33818746,211362
2021-09-16T00:00:00.000Z,661.440644323826,1684.577351272106,0,4.13268855133,88992,50.567399415834,2054,530144390.324599,171005
2021-09-17T00:00:00.000Z,502.288856863976,1684.577351272106,,4.13268855133,88992,50.567399415834,2054,530144390.324599,171005
2021-09-18T00:00:00.000Z,860.377685129642,1684.577351272106,,4.13268855133,88992,50.567399415834,2054,530144390.324599,171005
2021-09-19T00:00:00.000Z,374.558354020119,1684.577351272106,,4.13268855133,88992,50.567399415834,2054,530144390.324599,171005
2021-09-20T00:00:00.000Z,369.569848060608,1684.577351272106,,4.13268855133,88992,50.567399415834,2054,530144390.324599,171005
2021-09-21T00:00:00.000Z,396.088503658772,1684.577351272106,,4.13268855133,88992,50.567399415834,2054,530144390.324599,171005
2021-09-22T00:00:00.000Z,431.826190114021,1684.577351272106,,4.13268855133,88992,50.567399415834,2054,530144390.324599,171005
2021-09-23T00:00:00.000Z,514.347395479679,680.593220770359,0,2.91754404504,95367,50.317077577144,2142,475077136.4147491,157183
2021-09-24T00:00:00.000Z,428.153678834438,680.593220770359,,2.91754404504,95367,50.317077577144,2142,475077136.4147491,157183
2021-09-25T00:00:00.000Z,319.600004374981,680.593220770359,,2.91754404504,95367,50.317077577144,2142,475077136.4147491,157183
2021-09-26T00:00:00.000Z,363.153607904911,680.593220770359,,2.91754404504,95367,50.317077577144,2142,475077136.4147491,157183
2021-09-27T00:00:00.000Z,437.63452398777,680.593220770359,,2.91754404504,95367,50.317077577144,2142,475077136.4147491,157183
2021-09-28T00:00:00.000Z,485.6527582407,680.593220770359,,2.91754404504,95367,50.317077577144,2142,475077136.4147491,157183
2021-09-29T00:00:00.000Z,386.205173611641,680.593220770359,,2.91754404504,95367,50.317077577144,2142,475077136.4147491,157183
2021-09-30T00:00:00.000Z,491.394225120544,983.391617238522,0,3.611640352159,123440,51.062834387185,1793,441330687.87922674,223740
2021-10-01T00:00:00.000Z,618.40862929821,983.391617238522,,3.611640352159,123440,51.062834387185,1793,441330687.87922674,223740
2021-10-02T00:00:00.000Z,817.935489416122,983.391617238522,,3.611640352159,123440,51.062834387185,1793,441330687.87922674,223740
2021-10-03T00:00:00.000Z,487.720384955406,983.391617238522,,3.611640352159,123440,51.062834387185,1793,441330687.87922674,223740
2021-10-04T00:00:00.000Z,515.852727353573,983.391617238522,,3.611640352159,123440,51.062834387185,1793,441330687.87922674,223740
2021-10-05T00:00:00.000Z,487.02486115694,983.391617238522,,3.611640352159,123440,51.062834387185,1793,441330687.87922674,223740
2021-10-06T00:00:00.000Z,525.209521412849,983.391617238522,,3.611640352159,123440,51.062834387185,1793,441330687.87922674,223740
2021-10-07T00:00:00.000Z,428.847144842148,829.940277457237,0,2.41994209519,127562,52.500393421069,315,378624002.5091287,288280
2021-10-08T00:00:00.000Z,524.048906803131,829.940277457237,,2.41994209519,127562,52.500393421069,315,378624002.5091287,288280
2021-10-09T00:00:00.000Z,424.101920068264,829.940277457237,,2.41994209519,127562,52.500393421069,315,378624002.5091287,288280
2021-10-10T00:00:00.000Z,481.949632763863,829.940277457237,,2.41994209519,127562,52.500393421069,315,378624002.5091287,288280
2021-10-11T00:00:00.000Z,523.467526495457,829.940277457237,,2.41994209519,127562,52.500393421069,315,378624002.5091287,288280
2021-10-12T00:00:00.000Z,655.159972727299,829.940277457237,,2.41994209519,127562,52.500393421069,315,378624002.5091287,288280
2021-10-13T00:00:00.000Z,519.281267225742,829.940277457237,,2.41994209519,127562,52.500393421069,315,378624002.5091287,288280
2021-10-14T00:00:00.000Z,487.167171418667,557.220916986465,0,1.845096851786,116785,52.009103368962,304,156559604.072661,253990
2021-10-15T00:00:00.000Z,495.534042477608,557.220916986465,,1.845096851786,116785,52.009103368962,304,156559604.072661,253990
2021-10-16T00:00:00.000Z,366.307240486145,557.220916986465,,1.845096851786,116785,52.009103368962,304,156559604.072661,253990
2021-10-17T00:00:00.000Z,311.401303708553,557.220916986465,,1.845096851786,116785,52.009103368962,304,156559604.072661,253990
2021-10-18T00:00:00.000Z,325.59456962347,557.220916986465,,1.845096851786,116785,52.009103368962,304,156559604.072661,253990
2021-10-19T00:00:00.000Z,306.488713204861,557.220916986465,,1.845096851786,116785,52.009103368962,304,156559604.072661,253990
2021-10-20T00:00:00.000Z,406.558451592922,557.220916986465,,1.845096851786,116785,52.009103368962,304,156559604.072661,253990
2021-10-21T00:00:00.000Z,400.150286316872,979.298974275589,0,2.676061036903,115923,52.423104889006,86,367349132.99838936,204092
2021-10-22T00:00:00.000Z,508.582392334938,979.298974275589,,2.676061036903,115923,52.423104889006,86,367349132.99838936,204092
2021-10-23T00:00:00.000Z,339.291304886341,979.298974275589,,2.676061036903,115923,52.423104889006,86,367349132.99838936,204092
2021-10-24T00:00:00.000Z,802.778701603413,979.298974275589,,2.676061036903,115923,52.423104889006,86,367349132.99838936,204092
2021-10-25T00:00:00.000Z,490.168871998787,979.298974275589,,2.676061036903,115923,52.423104889006,86,367349132.99838936,204092
2021-10-26T00:00:00.000Z,926.934033334255,979.298974275589,,2.676061036903,115923,52.423104889006,86,367349132.99838936,204092
2021-10-27T00:00:00.000Z,447.793761253357,979.298974275589,,2.676061036903,115923,52.423104889006,86,367349132.99838936,204092
2021-10-28T00:00:00.000Z,377.607594847679,887.808343410492,0,1.866140929487,146656,52.346823137193,1857,365863684.79624164,214669
2021-10-29T00:00:00.000Z,380.785637497902,887.808343410492,,1.866140929487,146656,52.346823137193,1857,365863684.79624164,214669
2021-10-30T00:00:00.000Z,363.101470470428,887.808343410492,,1.866140929487,146656,52.346823137193,1857,365863684.79624164,214669
2021-10-31T00:00:00.000Z,370.317889094353,887.808343410492,,1.866140929487,146656,52.346823137193,1857,365863684.79624164,214669
2021-11-01T00:00:00.000Z,420.196512043476,887.808343410492,,1.866140929487,146656,52.346823137193,1857,365863684.79624164,214669
2021-11-02T00:00:00.000Z,629.633664667606,887.808343410492,,1.866140929487,146656,52.346823137193,1857,365863684.79624164,214669
2021-11-03T00:00:00.000Z,900.009677171707,887.808343410492,,1.866140929487,146656,52.346823137193,1857,365863684.79624164,214669
2021-11-04T00:00:00.000Z,1136.469287335873,1990.438290894032,0,3.343199421411,168194,52.137831892842,3009,280245061.7059409,236839
2021-11-05T00:00:00.000Z,887.187183320522,1990.438290894032,,3.343199421411,168194,52.137831892842,3009,280245061.7059409,236839
2021-11-06T00:00:00.000Z,541.859480619431,1990.438290894032,,3.343199421411,168194,52.137831892842,3009,280245061.7059409,236839
2021-11-07T00:00:00.000Z,674.606808960438,1990.438290894032,,3.343199421411,168194,52.137831892842,3009,280245061.7059409,236839
2021-11-08T00:00:00.000Z,1090.947391867638,1990.438290894032,,3.343199421411,168194,52.137831892842,3009,280245061.7059409,236839
2021-11-09T00:00:00.000Z,1239.405789673328,1990.438290894032,,3.343199421411,168194,52.137831892842,3009,280245061.7059409,236839
2021-11-10T00:00:00.000Z,1240.996896207333,1990.438290894032,,3.343199421411,168194,52.137831892842,3009,280245061.7059409,236839
